timestamp;numberOfPackets;packetsTotalSize;packetsMean
921266220;1144;128806;112.59265734265735
921266280;1871;353588;188.98343132014966
921266340;1575;154017;97.78857142857143
921266400;1320;158086;119.76212121212122
921266460;2645;387379;146.4570888468809
921266520;2805;340496;121.38894830659537
921266580;2265;371322;163.93907284768213
921266640;3329;400204;120.21748272754581
921266700;1966;181293;92.21414038657171
921266760;3138;273836;87.26449968132569
921266820;1831;167008;91.21135991261606
921266880;5870;4323466;736.5359454855196
921266940;3018;356265;118.04671968190856
921267000;3514;808799;230.16476949345474
921267060;3747;1006993;268.7464638377369
921267120;2175;353087;162.33885057471264
921267180;2425;387956;159.9818556701031
921267240;2467;666036;269.97811106607213
921267300;2247;248076;110.40320427236315
921267360;1967;325914;165.69089984748348
921267420;2768;348525;125.91221098265896
921267480;1864;201013;107.83959227467811
921267540;2626;334781;127.487052551409
921267600;2572;534572;207.84292379471228
921267660;2304;253269;109.92578125
921267720;2909;654505;224.99312478514955
921267780;2254;235552;104.50399290150843
921267840;1366;340467;249.2437774524158
921267900;1775;286551;161.43718309859156
921267960;1659;175099;105.54490657022302
921268020;2405;210692;87.6058212058212
921268080;1412;174878;123.85127478753542
921268140;958;178586;186.41544885177453
921268200;824;86162;104.56553398058253
921268260;1423;203493;143.00281096275475
921268320;1566;143781;91.81417624521073
921268380;3123;413619;132.44284341978866
921268440;2141;395402;184.6809901914993
921268500;809;197465;244.08529048207663
921268560;1717;167384;97.48631333721607
921268620;1098;220492;200.81238615664844
921268680;705;149332;211.81843971631207
921268740;1881;335795;178.51940457203614
921268800;2685;431241;160.61117318435754
921268860;1473;355795;241.54446707399865
921268920;1475;282831;191.7498305084746
921268980;1248;193275;154.86778846153845
921269040;1776;275829;155.3091216216216
921269100;1651;406121;245.98485766202302
921269160;1575;320891;203.74031746031747
921269220;2498;439054;175.76220976781426
921269280;1736;306421;176.5097926267281
921269340;2295;185302;80.74161220043572
921269400;2124;324955;152.99199623352166
921269460;3081;308059;99.98669263226225
921269520;1615;194284;120.29969040247678
921269580;2453;339939;138.58092132083164
921269640;2595;493989;190.36184971098265
921269700;1381;182410;132.08544532947138
921269760;1627;225306;138.47940995697604
921269820;2441;353666;144.88570258090945
921269880;3858;721847;187.10393986521512
921269940;4151;1530099;368.6097325945555
921270000;5792;3893053;672.1431284530387
921270060;3605;2504028;694.598613037448
921270120;4073;2445663;600.4574024060889
921270180;2821;419367;148.65898617511522
921270240;6348;666245;104.95352867044738
921270300;2883;281599;97.67568505029483
921270360;3564;478207;134.17704826038158
921270420;2463;189544;76.95655704425498
921270480;2499;299083;119.68107242897159
921270540;2468;452384;183.2998379254457
921270600;2421;487384;201.3151590251962
921270660;2887;555572;192.43921025285763
921270720;1288;161701;125.5442546583851
921270780;1551;255985;165.04513217279174
921270840;1492;196542;131.73056300268095
921270900;2454;632889;257.90097799511
921270960;3964;860950;217.19223007063573
921271020;2488;530308;213.14630225080387
921271080;1870;417655;223.34491978609626
921271140;5053;984251;194.78547397585592
921271200;2206;182735;82.83544877606528
921271260;4318;742136;171.87031032885596
921271320;1980;226836;114.56363636363636
921271380;2255;214206;94.99157427937915
921271440;2134;231506;108.48453608247422
921271500;3288;652363;198.40723844282238
921271560;2842;528544;185.97607318789585
921271620;1716;387774;225.97552447552448
921271680;1406;227540;161.83499288762448
921271740;2730;471051;172.54615384615386
921271800;2719;748862;275.418168444281
921271860;1798;234920;130.65628476084538
921271920;2036;186626;91.66306483300589
921271980;1294;223305;172.5695517774343
921272040;2670;368889;138.16067415730336
921272100;2648;445360;168.18731117824774
921272160;1551;225988;145.70470664087685
921272220;1135;272417;240.01497797356828
921272280;3482;734236;210.8661688684664
921272340;1706;160980;94.36107854630716
921272400;1956;154364;78.91820040899796
921272460;3326;565401;169.99428743235117
921272520;914;137007;149.89824945295405
921272580;2713;620967;228.8857353483229
921272640;2789;431138;154.58515596988167
921272700;1298;257111;198.0824345146379
921272760;2501;392802;157.05797680927628
921272820;2304;615369;267.0872395833333
921272880;2442;863729;353.6973791973792
921272940;2402;318714;132.68692756036637
921273000;1865;504531;270.5260053619303
921273060;4151;842727;203.0178270296314
921273120;3953;962893;243.58537819377688
921273180;1726;297344;172.2734646581692
921273240;2175;236525;108.74712643678161
921273300;2067;279868;135.39816158684084
921273360;2077;527140;253.79874819451132
921273420;3145;954428;303.4747217806041
921273480;3124;343594;109.98527528809218
921273540;1842;308162;167.29750271444084
921273600;3468;1347458;388.540369088812
921273660;4014;1073083;267.3350772296961
921273720;2207;229003;103.76212052560037
921273780;3320;827632;249.2867469879518
921273840;4931;1484128;300.9791117420402
921273900;1888;478051;253.20497881355934
921273960;3545;705940;199.13681241184767
921274020;2657;781025;293.9499435453519
921274080;2002;503896;251.6963036963037
921274140;1049;80908;77.12869399428027
921274200;1885;237098;125.7814323607427
921274260;1247;259543;208.13392141138732
921274320;1327;160080;120.63300678221552
921274380;850;177576;208.91294117647058
921274440;3140;796595;253.69267515923568
921274500;882;161816;183.46485260770976
921274560;626;102592;163.8849840255591
921274620;1538;452148;293.9843953185956
921274680;2182;297728;136.44729605866178
921274740;2148;241999;112.66247672253259
921274800;1523;173556;113.95666447800394
921274860;1074;79776;74.27932960893855
921274920;2621;578672;220.78290728729493
921274980;1330;227851;171.31654135338346
921275040;2195;491242;223.80045558086562
921275100;1824;390410;214.0405701754386
921275160;2657;651533;245.21377493413624
921275220;2642;580027;219.54087812263438
921275280;2987;629713;210.81787746903248
921275340;2744;449384;163.76967930029156
921275400;2119;494342;233.29023124115147
921275460;3113;580077;186.34018631545132
921275520;1904;334379;175.61922268907563
921275580;2786;829507;297.74120603015075
921275640;2345;386965;165.01705756929638
921275700;3303;366849;111.06539509536785
921275760;2245;188464;83.94832962138085
921275820;2099;327760;156.15054787994282
921275880;2737;363586;132.84106686152722
921275940;2316;308817;133.34067357512953
921276000;1896;172273;90.86128691983123
921276060;1793;341163;190.2749581706637
921276120;2233;437991;196.14464845499327
921276180;2712;714008;263.2772861356932
921276240;1510;289889;191.9794701986755
921276300;2154;243112;112.86536675951717
921276360;866;159663;184.36836027713625
921276420;991;249133;251.39556004036328
921276480;2706;489082;180.739837398374
921276540;2372;336175;141.72639123102866
921276600;3115;556093;178.5210272873194
921276660;1383;257539;186.2176428054953
921276720;1791;317261;177.14182021217198
921276780;3926;572151;145.73382577687212
921276840;2995;336359;112.3068447412354
921276900;3117;344590;110.55181264035932
921276960;2630;160740;61.11787072243346
921277020;4295;424630;98.86612339930151
921277080;3038;274082;90.21790651744568
921277140;2688;325417;121.06287202380952
921277200;2051;128771;62.78449536811311
921277260;2641;341209;129.19689511548657
921277320;3244;209316;64.52404438964241
921277380;2602;299961;115.28093774019985
921277440;3086;383534;124.28191834089436
921277500;1779;305820;171.90556492411469
921277560;1308;218734;167.22782874617738
921277620;1643;236469;143.9251369446135
921277680;1440;266907;185.35208333333333
921277740;1024;89393;87.2978515625
921277800;675;56906;84.30518518518518
921277860;1532;101155;66.0280678851175
921277920;487;32189;66.0965092402464
921277980;426;46345;108.79107981220658
921278040;843;72062;85.48279952550415
921278100;1403;532801;379.7583749109052
921278160;820;89176;108.75121951219512
921278220;1348;118495;87.90430267062314
921278280;1212;101616;83.84158415841584
921278340;773;62802;81.24450194049159
921278400;1731;256917;148.421143847487
921278460;495;49927;100.86262626262626
921278520;935;157702;168.66524064171122
921278580;1278;227404;177.9374021909233
921278640;679;137468;202.45655375552283
921278700;1963;681413;347.12837493632196
921278760;1220;88765;72.75819672131148
921278820;690;178236;258.31304347826085
921278880;900;456873;507.63666666666666
921278940;690;105507;152.90869565217392
921279000;960;144560;150.58333333333334
921279060;752;200693;266.8789893617021
921279120;662;159004;240.18731117824774
921279180;554;39128;70.62815884476534
921279240;588;41168;70.01360544217687
921279300;700;70399;100.57
921279360;373;29674;79.55495978552278
921279420;413;30621;74.14285714285714
921279480;923;286488;310.3878656554713
921279540;601;145568;242.20965058236274
921279600;407;30732;75.5085995085995
921279660;344;25094;72.94767441860465
921279720;193;32321;167.4663212435233
921279780;627;93224;148.68261562998404
921279840;82;6175;75.3048780487805
921279900;775;178457;230.26709677419356
921279960;535;99778;186.50093457943925
921280020;160;15659;97.86875
921280080;676;133397;197.3328402366864
921280140;431;39237;91.03712296983758
921280200;972;220976;227.34156378600824
921280260;805;217613;270.32670807453417
921280320;479;72943;152.28183716075156
921280380;174;31574;181.45977011494253
921280440;1012;303784;300.1818181818182
921280500;766;286854;374.48302872062663
921280560;379;24535;64.73614775725594
921280620;536;83307;155.42350746268656
921280680;574;126421;220.24564459930315
921280740;1188;501549;422.17929292929296
921280800;153;39801;260.1372549019608
921280860;2349;1106767;471.1651766709238
921280920;741;484984;654.4993252361674
921280980;1102;294519;267.2586206896552
921281040;159;20067;126.20754716981132
921281100;163;23823;146.15337423312883
921281160;36;3386;94.05555555555556
921281220;88;6484;73.68181818181819
921281280;69;6964;100.92753623188406
921281340;256;48047;187.68359375
921281400;182;44351;243.6868131868132
921281460;264;18300;69.31818181818181
921281520;271;27029;99.7380073800738
921281580;100;7109;71.09
921281640;53;4020;75.84905660377359
921281700;818;240687;294.23838630806847
921281760;766;245959;321.0953002610966
921281820;332;28632;86.24096385542168
921281880;1078;318794;295.72727272727275
921281940;356;102000;286.5168539325843
921282000;791;296223;374.4917825537295
921282060;644;175699;272.8245341614907
921282120;468;171198;365.8076923076923
921282180;447;193732;433.4049217002237
921282240;563;54007;95.9271758436945
921282300;269;106819;397.09665427509293
921282360;463;210132;453.8488120950324
921282420;747;100203;134.140562248996
921282480;505;156296;309.4970297029703
921282540;561;171104;304.9982174688057
921282600;675;141775;210.03703703703704
921282660;932;340750;365.61158798283265
921282720;1185;577854;487.6405063291139
921282780;537;139052;258.94227188081936
921282840;292;23440;80.27397260273973
921282900;750;122825;163.76666666666668
921282960;618;126269;204.31877022653723
921283020;577;120394;208.65511265164645
921283080;1019;798353;783.4671246319922
921283140;365;52290;143.26027397260273
921283200;236;73550;311.6525423728813
921283260;298;20383;68.3993288590604
921283320;169;11896;70.3905325443787
921283380;512;141611;276.583984375
921283440;732;46044;62.90163934426229
921283500;75;5576;74.34666666666666
921283560;421;168823;401.0047505938242
921283620;354;78999;223.16101694915255
921283680;281;65415;232.7935943060498
921283740;107;7243;67.69158878504673
921283800;1119;255257;228.11170688114387
921283860;1102;444118;403.010889292196
921283920;155;11248;72.56774193548387
921283980;220;21868;99.4
921284040;91;21637;237.76923076923077
921284100;121;8874;73.33884297520662
921284160;231;48853;211.4848484848485
921284220;210;29248;139.27619047619046
921284280;422;66072;156.56872037914692
921284340;139;9238;66.46043165467626
921284400;333;76880;230.87087087087087
921284460;581;97170;167.2461273666093
921284520;287;23141;80.63066202090593
921284580;682;166521;244.1656891495601
921284640;777;95590;123.02445302445302
921284700;703;67964;96.67709815078236
921284760;203;12937;63.72906403940887
921284820;493;117127;237.58012170385396
921284880;509;33036;64.90373280943025
921284940;173;16449;95.08092485549133
921285000;1070;862986;806.5289719626169
921285060;467;49679;106.37901498929337
921285120;59;5063;85.8135593220339
921285180;134;9034;67.41791044776119
921285240;656;75237;114.6905487804878
921285300;88;6116;69.5
921285360;201;14639;72.83084577114428
921285420;614;98266;160.04234527687296
921285480;510;137865;270.3235294117647
921285540;291;93382;320.9003436426117
921285600;240;15414;64.225
921285660;68;26004;382.4117647058824
921285720;35;3030;86.57142857142857
921285780;259;18363;70.8996138996139
921285840;302;24450;80.96026490066225
921285900;587;46181;78.67291311754686
921285960;76;6014;79.13157894736842
921286020;230;14720;64
921286080;252;16000;63.492063492063494
921286140;57;4850;85.08771929824562
921286200;204;12911;63.28921568627451
921286260;84;5853;69.67857142857143
921286320;619;163477;264.09854604200325
921286380;412;153959;373.68689320388347
921286440;436;27018;61.96788990825688
921286500;28;2544;90.85714285714286
921286560;64;6393;99.890625
921286620;634;167313;263.9006309148265
921286680;629;211484;336.22257551669315
921286740;159;42846;269.47169811320754
921286800;27;2413;89.37037037037037
921286860;636;179928;282.9056603773585
921286920;202;53950;267.0792079207921
921286980;341;55274;162.09384164222874
921287040;113;41750;369.46902654867256
921287100;1037;365035;352.0106075216972
921287160;249;16143;64.83132530120481
921287220;142;23120;162.81690140845072
921287280;200;12956;64.78
921287340;66;4712;71.39393939393939
921287400;39;3612;92.61538461538461
921287460;862;149572;173.51740139211137
921287520;737;199732;271.0067842605156
921287580;227;90699;399.55506607929516
921287640;44;6119;139.0681818181818
921287700;251;15849;63.14342629482072
921287760;55;12223;222.23636363636365
921287820;643;140463;218.44945567651632
921287880;272;76961;282.94485294117646
921287940;226;14200;62.83185840707964
921288000;284;99584;350.6478873239437
921288060;241;74967;311.0663900414938
921288120;293;21602;73.72696245733789
921288180;182;75319;413.84065934065933
